Flora	Mac	Time	Name	Temp	moisture	light	conductivity	battery
Flora2	C4:7C:8D:64:5D:17	2019-11-06 05:10:01	Flower care	22.5	35	1238	1014	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 05:20:01	Flower care	22.5	33	1179	296	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 05:20:01	Flower care	22.8	35	1472	1013	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 05:30:01	Flower care	22.6	33	1073	294	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 05:30:01	Flower care	22.8	35	1480	1009	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 05:40:01	Flower care	22.2	33	1046	296	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 05:40:01	Flower care	22.3	35	1155	1018	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 05:50:01	Flower care	21.9	33	1162	296	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 05:50:01	Flower care	22.1	35	1590	1017	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 06:00:01	Flower care	21.7	33	1675	297	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 06:00:01	Flower care	22.1	35	1189	1013	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 06:10:01	Flower care	21.7	33	1166	297	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 06:10:01	Flower care	22.0	35	1414	1019	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 06:20:01	Flower care	22.3	33	1072	293	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 06:20:01	Flower care	22.5	35	1346	1010	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 06:30:01	Flower care	22.6	33	1619	293	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 06:30:01	Flower care	22.8	35	1588	1005	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 06:40:01	Flower care	22.4	33	1680	295	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 06:40:01	Flower care	22.6	35	1377	1008	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 06:50:02	Flower care	22.2	33	1101	294	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 06:50:02	Flower care	22.4	35	1499	1012	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 07:00:01	Flower care	21.9	33	1577	295	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 07:00:01	Flower care	22.1	35	1512	1021	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 07:10:02	Flower care	21.7	33	987	296	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 07:10:02	Flower care	22.0	35	1357	1010	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 07:20:01	Flower care	21.8	33	1736	296	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 07:20:01	Flower care	22.0	35	1453	1015	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 07:30:02	Flower care	22.3	33	1103	293	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 07:30:02	Flower care	22.6	35	1602	1008	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 07:40:01	Flower care	22.6	33	1092	292	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 07:40:01	Flower care	22.8	35	945	1001	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 07:50:01	Flower care	22.5	33	1736	290	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 07:50:01	Flower care	22.7	35	1193	1007	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 08:00:01	Flower care	22.1	33	1532	294	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 08:00:01	Flower care	22.3	35	1661	1018	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 08:10:01	Flower care	21.9	33	1507	293	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 08:10:01	Flower care	22.1	35	1539	1004	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 08:20:02	Flower care	21.7	33	1221	293	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 08:20:02	Flower care	22.0	35	1108	1010	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 08:30:01	Flower care	21.7	33	1385	294	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 08:30:01	Flower care	22.0	35	1645	1010	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 08:40:02	Flower care	22.1	33	1680	292	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 08:40:02	Flower care	22.3	35	1338	1000	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 08:50:01	Flower care	22.4	33	1708	291	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 08:50:01	Flower care	22.8	35	1132	996	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 09:00:02	Flower care	22.6	33	1547	289	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 09:00:02	Flower care	22.8	35	1373	996	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 09:10:01	Flower care	22.2	33	1225	292	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 09:10:01	Flower care	22.4	35	1277	1003	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 09:20:01	Flower care	21.9	33	1665	293	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 09:20:01	Flower care	22.2	35	1575	1006	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 09:30:01	Flower care	21.7	33	999	293	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 09:30:01	Flower care	22.1	35	1019	1004	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 09:40:02	Flower care	21.6	33	1359	294	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 09:40:02	Flower care	22.0	35	1099	1005	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 09:50:01	Flower care	22.1	33	1607	290	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 09:50:01	Flower care	22.3	35	1056	1000	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 10:00:01	Flower care	22.5	33	1003	290	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 10:00:01	Flower care	22.8	35	1632	991	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 10:10:01	Flower care	22.7	33	1492	288	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 10:10:01	Flower care	22.8	35	1398	991	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 10:20:01	Flower care	21.8	33	1135	293	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 10:20:01	Flower care	22.2	35	1005	998	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 10:30:01	Flower care	21.7	33	1676	291	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 10:30:01	Flower care	22.1	35	1127	994	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 10:40:01	Flower care	22.1	33	987	290	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 10:40:01	Flower care	22.2	35	976	993	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 10:50:01	Flower care	22.6	33	1593	287	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 10:50:01	Flower care	22.7	35	1315	989	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 11:00:01	Flower care	22.8	33	1605	286	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 11:00:01	Flower care	22.8	35	1296	982	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 11:10:02	Flower care	22.4	33	1181	288	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 11:10:02	Flower care	22.5	35	1555	993	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 11:20:01	Flower care	22.1	32	1764	290	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 11:20:01	Flower care	22.3	35	1132	987	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 11:30:02	Flower care	21.6	33	1555	293	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 11:30:02	Flower care	22.1	35	1143	994	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 11:40:01	Flower care	21.7	33	1344	289	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 11:40:01	Flower care	22.0	35	1037	996	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 11:50:02	Flower care	21.9	33	1326	288	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 11:50:02	Flower care	22.2	35	964	989	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 12:00:01	Flower care	22.3	33	1191	286	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 12:00:01	Flower care	22.6	35	1451	978	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 12:10:02	Flower care	22.8	33	987	284	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 12:10:02	Flower care	22.8	35	1352	978	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 12:20:01	Flower care	22.5	33	1265	285	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 12:20:01	Flower care	22.7	35	1029	980	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 12:30:01	Flower care	22.2	33	1518	285	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 12:30:01	Flower care	22.5	35	1656	983	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 12:40:01	Flower care	21.9	32	1496	287	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 12:40:01	Flower care	22.2	35	1629	984	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 12:50:02	Flower care	21.8	33	1057	287	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 12:50:02	Flower care	22.1	35	1254	981	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 13:00:01	Flower care	21.8	33	1689	287	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 13:00:01	Flower care	22.0	35	1065	988	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 13:10:02	Flower care	21.9	33	1240	287	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 13:10:02	Flower care	22.2	35	1232	979	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 13:20:01	Flower care	22.6	33	1764	282	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 13:20:01	Flower care	22.7	35	1209	971	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 13:30:02	Flower care	22.6	32	987	283	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 13:30:02	Flower care	22.9	35	1158	967	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 13:40:01	Flower care	22.4	32	1195	283	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 13:40:01	Flower care	22.6	35	1479	972	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 13:50:01	Flower care	22.2	32	1162	284	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 13:50:01	Flower care	22.3	35	1056	973	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 14:00:01	Flower care	21.8	32	1503	286	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 14:00:01	Flower care	22.0	35	1599	979	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 14:10:01	Flower care	21.6	32	1359	286	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 14:10:01	Flower care	22.0	35	1503	979	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 14:20:01	Flower care	21.7	33	1120	286	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 14:20:01	Flower care	22.1	35	1116	973	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 14:30:01	Flower care	22.3	32	999	283	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 14:30:01	Flower care	22.5	35	1542	966	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 14:40:01	Flower care	22.6	32	1269	279	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 14:40:01	Flower care	22.8	35	1610	961	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 14:50:01	Flower care	22.6	32	1191	279	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 14:50:01	Flower care	22.8	35	1575	961	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 15:00:01	Flower care	22.3	32	1562	281	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 15:00:01	Flower care	22.5	35	1215	962	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 15:10:01	Flower care	21.9	32	1582	283	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 15:10:01	Flower care	22.1	35	1510	969	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 15:20:02	Flower care	21.7	32	1045	284	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 15:20:02	Flower care	22.1	35	1285	963	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 15:30:01	Flower care	21.7	32	1103	284	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 15:30:01	Flower care	22.0	35	1480	965	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 15:40:02	Flower care	21.9	32	1666	283	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 15:40:02	Flower care	22.2	35	1352	967	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 15:50:01	Flower care	22.6	32	1311	279	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 15:50:01	Flower care	22.7	34	1559	958	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 16:00:02	Flower care	22.7	32	1340	279	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 16:00:02	Flower care	23.0	34	1312	948	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 16:10:01	Flower care	22.5	32	1642	279	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 16:10:01	Flower care	22.7	35	1099	958	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 16:20:01	Flower care	22.2	32	1101	280	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 16:20:01	Flower care	22.3	35	1604	965	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 16:30:01	Flower care	21.5	32	40	283	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 16:30:01	Flower care	21.6	35	95	968	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 16:40:01	Flower care	20.0	31	26	290	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 16:40:01	Flower care	20.0	33	56	990	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 16:50:01	Flower care	19.6	32	65	291	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 16:50:01	Flower care	19.5	33	76	998	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 17:00:02	Flower care	19.8	31	8	287	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 17:00:02	Flower care	19.6	33	43	1001	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 17:10:01	Flower care	20.4	31	26	282	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 17:10:01	Flower care	20.3	33	53	985	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 17:20:01	Flower care	19.4	31	81	284	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 17:20:01	Flower care	19.3	33	56	996	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 17:30:01	Flower care	20.1	31	4	281	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 17:30:01	Flower care	19.9	33	95	986	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 17:40:01	Flower care	20.0	31	26	279	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 17:40:01	Flower care	19.7	33	37	985	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 17:50:01	Flower care	19.5	31	63	279	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 17:50:01	Flower care	19.4	33	76	986	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 18:00:01	Flower care	20.1	31	8	277	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 18:00:01	Flower care	20.1	33	97	974	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 18:10:02	Flower care	19.5	31	43	277	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 18:10:02	Flower care	19.4	33	56	986	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 18:20:01	Flower care	19.6	30	82	277	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 18:20:01	Flower care	19.5	33	76	975	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 18:30:01	Flower care	20.2	31	0	274	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 18:30:01	Flower care	20.1	33	94	965	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 18:40:01	Flower care	19.1	30	24	278	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 18:40:01	Flower care	19.2	33	56	979	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 18:50:01	Flower care	19.6	30	82	276	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 18:50:01	Flower care	19.5	33	56	970	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 19:00:01	Flower care	20.1	30	0	273	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 19:00:01	Flower care	20.1	33	94	965	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 19:10:01	Flower care	19.3	30	24	277	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 19:10:01	Flower care	19.2	33	56	975	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 19:20:01	Flower care	19.5	30	63	274	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 19:20:01	Flower care	19.5	33	24	970	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 19:30:01	Flower care	20.1	30	4	271	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 19:30:01	Flower care	20.1	33	97	961	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 19:40:01	Flower care	19.5	30	24	273	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 19:40:01	Flower care	19.3	33	56	973	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 19:50:02	Flower care	19.2	30	30	274	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 19:50:02	Flower care	19.4	33	58	968	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 20:00:01	Flower care	19.8	30	0	272	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 20:00:01	Flower care	20.0	33	94	962	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 20:10:02	Flower care	20.3	30	43	268	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 20:10:02	Flower care	20.3	33	55	953	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 20:20:01	Flower care	19.1	30	45	275	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 20:20:01	Flower care	19.2	33	74	975	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 20:30:02	Flower care	19.7	30	4	271	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 20:30:02	Flower care	19.7	33	97	963	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 20:40:01	Flower care	20.2	30	43	269	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 20:40:01	Flower care	20.3	33	56	948	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 20:50:01	Flower care	19.1	30	63	274	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 20:50:01	Flower care	19.1	33	74	972	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 21:00:01	Flower care	19.5	30	4	271	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 21:00:01	Flower care	19.6	33	117	959	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 21:10:01	Flower care	20.1	30	24	269	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 21:10:01	Flower care	20.1	33	56	951	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 21:20:02	Flower care	19.4	30	63	271	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 21:20:02	Flower care	19.4	33	76	968	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 21:30:01	Flower care	19.4	30	4	269	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 21:30:01	Flower care	19.5	33	95	961	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 21:40:01	Flower care	19.9	30	27	269	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 21:40:01	Flower care	20.0	33	56	953	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 21:50:01	Flower care	20.3	30	63	267	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 21:50:01	Flower care	20.3	33	76	943	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 22:00:01	Flower care	19.2	30	4	270	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 22:00:01	Flower care	19.2	33	117	961	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 22:10:02	Flower care	19.5	30	8	271	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 22:10:02	Flower care	19.7	33	53	957	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 22:20:01	Flower care	20.1	30	63	268	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 22:20:01	Flower care	20.1	33	56	947	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 22:30:02	Flower care	19.3	30	0	272	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 22:30:02	Flower care	19.5	33	117	956	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 22:40:01	Flower care	19.3	30	27	272	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 22:40:01	Flower care	19.4	33	53	962	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 22:50:02	Flower care	19.8	30	63	269	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 22:50:02	Flower care	20.0	33	76	944	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 23:00:01	Flower care	20.2	30	4	268	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 23:00:01	Flower care	20.2	33	97	949	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 23:10:02	Flower care	19.1	30	27	270	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 23:10:02	Flower care	19.2	33	55	961	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 23:20:01	Flower care	19.5	30	81	271	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 23:20:01	Flower care	19.8	33	74	951	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 23:30:02	Flower care	20.1	30	4	266	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 23:30:02	Flower care	20.0	33	97	953	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 23:40:01	Flower care	19.7	30	0	271	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 23:40:01	Flower care	19.9	33	56	950	100
Flora1	C4:7C:8D:64:76:67	2019-11-06 23:50:01	Flower care	19.3	30	81	272	100
Flora2	C4:7C:8D:64:5D:17	2019-11-06 23:50:01	Flower care	19.4	33	74	958	100
Flora1	C4:7C:8D:64:76:67	2019-11-07 00:00:01	Flower care	19.7	30	0	270	100
Flora2	C4:7C:8D:64:5D:17	2019-11-07 00:00:01	Flower care	19.9	33	117	950	100
Flora1	C4:7C:8D:64:76:67	2019-11-07 00:10:01	Flower care	20.1	30	42	266	100
Flora2	C4:7C:8D:64:5D:17	2019-11-07 00:10:01	Flower care	20.2	33	56	945	100
Flora1	C4:7C:8D:64:76:67	2019-11-07 00:20:02	Flower care	18.8	30	29	274	100
Flora2	C4:7C:8D:64:5D:17	2019-11-07 00:20:02	Flower care	19.3	33	74	955	100
Flora1	C4:7C:8D:64:76:67	2019-11-07 00:30:01	Flower care	19.5	30	958	269	100
Flora2	C4:7C:8D:64:5D:17	2019-11-07 00:30:01	Flower care	19.6	33	1162	955	100
Flora1	C4:7C:8D:64:76:67	2019-11-07 00:40:02	Flower care	21.4	30	1277	262	100
Flora2	C4:7C:8D:64:5D:17	2019-11-07 00:40:02	Flower care	21.6	34	983	932	100
Flora1	C4:7C:8D:64:76:67	2019-11-07 00:50:01	Flower care	21.0	30	1538	266	100
Flora2	C4:7C:8D:64:5D:17	2019-11-07 00:50:01	Flower care	21.8	34	1120	924	100
Flora1	C4:7C:8D:64:76:67	2019-11-07 01:00:02	Flower care	21.5	30	991	264	100
Flora2	C4:7C:8D:64:5D:17	2019-11-07 01:00:02	Flower care	22.0	33	1162	916	100
Flora1	C4:7C:8D:64:76:67	2019-11-07 01:10:01	Flower care	22.4	30	1571	260	100
Flora2	C4:7C:8D:64:5D:17	2019-11-07 01:10:01	Flower care	22.8	33	991	908	100
Flora1	C4:7C:8D:64:76:67	2019-11-07 01:20:01	Flower care	22.3	30	1569	260	100
Flora2	C4:7C:8D:64:5D:17	2019-11-07 01:20:01	Flower care	22.6	35	1597	911	100
Flora1	C4:7C:8D:64:76:67	2019-11-07 01:30:01	Flower care	21.6	30	1666	264	100
Flora2	C4:7C:8D:64:5D:17	2019-11-07 01:30:01	Flower care	22.2	33	1327	917	100
Flora1	C4:7C:8D:64:76:67	2019-11-07 01:40:01	Flower care	21.3	30	1422	268	100
Flora2	C4:7C:8D:64:5D:17	2019-11-07 01:40:01	Flower care	22.0	33	1545	926	100
Flora1	C4:7C:8D:64:76:67	2019-11-07 01:50:01	Flower care	21.8	31	1539	267	100
Flora2	C4:7C:8D:64:5D:17	2019-11-07 01:50:01	Flower care	22.2	35	1258	922	100
Flora1	C4:7C:8D:64:76:67	2019-11-07 02:00:01	Flower care	22.6	31	1448	265	100
Flora2	C4:7C:8D:64:5D:17	2019-11-07 02:00:01	Flower care	22.9	35	1588	911	100
Flora1	C4:7C:8D:64:76:67	2019-11-07 02:10:01	Flower care	22.2	31	1185	266	100
Flora2	C4:7C:8D:64:5D:17	2019-11-07 02:10:01	Flower care	22.5	35	1373	918	100
Flora1	C4:7C:8D:64:76:67	2019-11-07 02:20:01	Flower care	21.6	31	1060	270	100
Flora2	C4:7C:8D:64:5D:17	2019-11-07 02:20:01	Flower care	21.9	33	1503	927	100
Flora1	C4:7C:8D:64:76:67	2019-11-07 02:30:01	Flower care	21.4	31	1314	273	100
Flora2	C4:7C:8D:64:5D:17	2019-11-07 02:30:01	Flower care	21.9	33	1254	927	100
Flora1	C4:7C:8D:64:76:67	2019-11-07 02:40:01	Flower care	21.7	31	1426	272	100
Flora2	C4:7C:8D:64:5D:17	2019-11-07 02:40:01	Flower care	22.1	35	1044	924	100
Flora1	C4:7C:8D:64:76:67	2019-11-07 02:50:01	Flower care	22.4	31	1359	268	100
Flora2	C4:7C:8D:64:5D:17	2019-11-07 02:50:01	Flower care	22.7	35	1074	919	100
Flora1	C4:7C:8D:64:76:67	2019-11-07 03:00:01	Flower care	22.6	31	1532	268	100
Flora2	C4:7C:8D:64:5D:17	2019-11-07 03:00:01	Flower care	22.9	35	1343	911	100
Flora1	C4:7C:8D:64:76:67	2019-11-07 03:10:01	Flower care	22.3	31	1628	270	100
Flora2	C4:7C:8D:64:5D:17	2019-11-07 03:10:01	Flower care	22.5	35	960	918	100
Flora1	C4:7C:8D:64:76:67	2019-11-07 03:20:01	Flower care	21.9	31	1074	272	100
Flora2	C4:7C:8D:64:5D:17	2019-11-07 03:20:01	Flower care	22.3	35	1050	921	100
Flora1	C4:7C:8D:64:76:67	2019-11-07 03:30:01	Flower care	21.7	31	1623	273	100
Flora2	C4:7C:8D:64:5D:17	2019-11-07 03:30:01	Flower care	22.1	35	1618	924	100
Flora1	C4:7C:8D:64:76:67	2019-11-07 03:40:01	Flower care	21.4	31	1087	277	100
Flora2	C4:7C:8D:64:5D:17	2019-11-07 03:40:01	Flower care	22.0	35	1510	930	100
Flora1	C4:7C:8D:64:76:67	2019-11-07 03:50:02	Flower care	21.7	31	1045	273	100
